muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre total,pH,sulfatos,calidad,densidad_alcohol,SO2_l / SO2_tot,diox_simil_1,diox_simil_2
2269,6.7,0.36,0.28,8.3,0.034,81.0,2.96,0.39,6,12.393875,0.35802469135802467,0.00015877856490002055,0.6027516647500953
2917,8.4,0.35,0.56,13.8,0.048,190.0,3.07,0.58,6,9.39342,0.2894736842105263,2.4193000306379824e-35,0.3591554413294046
1945,13.3,0.29,0.75,2.8,0.084,43.0,3.04,0.68,7,11.38404,0.5348837209302325,0.4639400210916467,0.1786637020001245
3217,6.4,0.31,0.5,5.8,0.038,111.0,3.18,0.53,7,11.803491000000001,0.3783783783783784,6.409946534463482e-10,0.9453027806520595
2700,9.2,0.28,0.46,3.2,0.058,133.0,3.14,0.58,5,9.462,0.2932330827067669,2.2950999526353423e-15,0.9878247258083831
3628,7.2,0.16,0.26,7.1,0.054,224.0,3.38,0.55,5,10.06566,0.18303571428571427,2.731469499811587e-51,0.09062728067998384
1609,7.6,0.39,0.32,3.6,0.035,93.0,3.08,0.6,7,12.393,0.23655913978494625,2.111736422206623e-06,0.7616638213305269
2605,7.6,0.3,0.25,4.3,0.054,111.0,3.12,0.49,5,9.15952,0.1981981981981982,6.409946534463482e-10,0.9453027806520595
3906,6.6,0.21,0.39,2.3,0.041,102.0,3.22,0.58,7,10.815089,0.30392156862745096,4.691164021834418e-08,0.865887748059205
2997,7.1,0.47,0.29,14.8,0.024,142.0,3.12,0.48,8,11.94216,0.15492957746478872,5.879852484306267e-18,0.9380049995307295
4959,9.2,0.15,0.68,1.6,0.046,130.0,3.02,0.45,6,10.345920000000001,0.16923076923076924,1.505599717049095e-14,0.9960079893439915
174,5.1,0.33,0.22,1.6,0.027,89.0,3.51,0.38,7,12.366249999999999,0.20224719101123595,9.811062327352189e-06,0.7101706398545315
1788,12.9,0.5,0.55,2.8,0.072,24.0,3.09,0.68,6,10.901308000000002,0.2916666666666667,0.9733612415243368,0.07419934176053282
4325,7.2,0.19,0.39,1.2,0.036,85.0,3.16,0.5,5,10.4139,0.3764705882352941,4.140950972534782e-05,0.6568825786411052
2072,7.8,0.39,0.42,2.0,0.086,21.0,3.39,0.66,6,11.545016,0.42857142857142855,0.8976275964304349,0.06352955806803286
4917,5.7,0.22,0.29,3.5,0.04,146.0,3.17,0.36,6,11.978879000000001,0.18493150684931506,3.54705175499289e-19,0.9048374180359595
217,10.4,0.34,0.58,3.7,0.174,16.0,3.19,0.7,6,11.266100000000002,0.375,0.6955864334990951,0.048557821270009974
4622,8.3,0.28,0.45,7.8,0.059,139.0,3.33,0.77,6,11.16864,0.2302158273381295,4.535551023872451e-17,0.9586300930895252
4802,7.5,0.42,0.31,1.6,0.08,42.0,3.31,0.64,5,8.9802,0.35714285714285715,0.5091564206075492,0.17135805889335737
1444,7.5,0.13,0.38,1.1,0.023,104.0,3.28,0.53,6,11.695216,0.40384615384615385,1.8845343174858356e-08,0.8860339595928756
690,8.2,0.18,0.38,1.1,0.04,92.0,2.88,0.6,6,11.88744,0.44565217391304346,3.128365169273275e-06,0.7490122054026693
2022,6.8,0.34,0.74,2.8,0.088,185.0,3.51,0.7,6,11.9136,0.12432432432432433,2.984129468011159e-33,0.41884682445147203
2794,6.8,0.24,0.4,1.8,0.047,105.0,3.13,0.49,8,12.672,0.3238095238095238,1.1837421617474535e-08,0.895610204755188
2707,8.6,0.645,0.25,2.0,0.083,28.0,3.28,0.6,6,9.9815,0.2857142857142857,0.997004495503373,0.09062728067998384
2426,11.1,0.45,0.73,3.2,0.066,22.0,3.17,0.66,6,11.18432,0.2727272727272727,0.9277434863285529,0.06693722761675015
1106,5.2,0.31,0.2,2.4,0.027,117.0,3.56,0.45,7,12.855179999999999,0.23076923076923078,2.796688455926927e-11,0.9799536542670847
1756,7.8,0.52,0.25,1.9,0.081,38.0,3.43,0.65,6,8.9856,0.3684210526315789,0.6955864334990951,0.14427991674278817
818,6.5,0.38,0.26,5.2,0.042,112.0,3.06,0.5,7,12.185241000000001,0.29464285714285715,3.86070932651607e-10,0.9521811296985049
4221,6.0,0.28,0.25,1.8,0.042,108.0,3.08,0.55,5,8.9361,0.07407407407407407,2.8299692247416165e-09,0.922193691444608
611,6.3,0.2,0.58,1.4,0.204,97.0,3.16,0.43,6,9.931,0.15463917525773196,4.1292494158732645e-07,0.8103816252373415
4239,7.4,0.32,0.55,16.6,0.056,238.0,2.96,0.58,6,8.714789999999999,0.22268907563025211,9.870203651817446e-59,0.04345627581810221
3734,7.4,0.22,0.27,1.6,0.057,98.0,3.29,0.44,7,9.830601000000001,0.45918367346938777,2.7049830631279825e-07,0.8220122346781865
4034,6.8,0.34,0.27,5.2,0.06,169.0,3.27,0.57,6,11.513231999999999,0.08284023668639054,5.353751396749578e-27,0.6298648540434844
576,7.3,0.17,0.24,8.1,0.121,162.0,3.17,0.38,8,10.348832,0.19753086419753085,1.7986605191577125e-24,0.7232502423798424
2232,6.6,0.58,0.02,2.0,0.062,53.0,3.35,0.76,7,11.527384,0.6981132075471698,0.131598455037034,0.2638828564181558
4616,7.4,0.32,0.22,1.7,0.051,179.0,3.28,0.69,5,8.859950000000001,0.27932960893854747,7.910079899597155e-31,0.49546924289722294
1180,7.3,0.22,0.49,9.9,0.031,161.0,3.01,0.28,6,11.129439999999999,0.2981366459627329,4.031111852619467e-24,0.7362025458114003
888,7.6,0.2,0.68,12.9,0.042,160.0,3.05,0.41,5,8.686167,0.35,8.980380306948888e-24,0.7490122054026693
3402,7.1,0.21,0.28,2.7,0.034,111.0,3.35,0.64,4,10.13931,0.2072072072072072,6.409946534463482e-10,0.9453027806520595
4382,7.8,0.3,0.36,4.6,0.024,198.0,3.06,0.66,6,11.807418,0.10101010101010101,7.987027210417774e-39,0.27362410337040804
5158,5.8,0.34,0.21,7.2,0.041,146.0,3.16,0.49,5,9.745218000000001,0.3287671232876712,3.54705175499289e-19,0.9048374180359595
817,6.7,0.37,0.41,6.3,0.061,149.0,3.16,0.47,6,9.554879999999999,0.1476510067114094,4.0539911292540826e-20,0.8761219372139776
3563,9.9,0.54,0.45,2.3,0.071,40.0,3.39,0.62,5,9.39154,0.4,0.6022997704830654,0.15739448212473714
2101,10.8,0.47,0.43,2.1,0.171,66.0,3.17,0.76,6,10.780560000000001,0.4090909090909091,0.01043071979881779,0.4065696597405991
208,7.5,0.24,0.31,13.1,0.05,180.0,3.05,0.53,6,9.089443999999999,0.14444444444444443,3.1681185134954354e-31,0.4823911401151259
293,7.5,0.51,0.02,1.7,0.084,31.0,3.36,0.54,6,10.45149,0.41935483870967744,0.9531337870775047,0.10474253370494471
1119,6.0,0.21,0.24,12.1,0.05,164.0,3.34,0.39,5,9.3718,0.3353658536585366,3.517066722903549e-25,0.6969789984668727
2399,7.3,0.21,0.21,1.6,0.046,133.0,3.38,0.46,6,9.9466,0.2631578947368421,2.2950999526353423e-15,0.9878247258083831
4336,9.1,0.68,0.11,2.8,0.093,44.0,3.31,0.55,6,9.48936,0.25,0.4202102910640503,0.186187695219304
1264,7.8,0.735,0.08,2.4,0.092,41.0,3.24,0.71,6,9.77452,0.24390243902439024,0.5554370486980182,0.1642689919485795
990,5.7,0.33,0.32,1.4,0.043,93.0,3.31,0.5,6,12.17331,0.3010752688172043,2.111736422206623e-06,0.7616638213305269
3070,7.7,0.39,0.28,4.9,0.035,109.0,3.19,0.58,7,12.09996,0.3302752293577982,1.7354484227940743e-09,0.9302982921639203
1614,6.1,0.36,0.27,2.1,0.035,100.0,3.4,0.71,7,11.40455,0.16,1.1400768255377355e-07,0.8445089033860343
3078,6.5,0.22,0.45,8.0,0.053,196.0,3.23,0.48,6,9.06269,0.2653061224489796,6.142510493613531e-38,0.29375770032353277
4366,8.0,0.48,0.34,2.2,0.073,25.0,3.28,0.66,6,12.320640000000001,0.64,0.9880717128619305,0.0780621480245016
1736,7.6,0.31,0.24,1.8,0.037,150.0,3.05,0.44,7,11.69734,0.26,1.943910877113129e-20,0.865887748059205
353,6.9,0.37,0.28,13.8,0.031,137.0,3.1,0.37,6,11.53968,0.24817518248175183,1.7183447759316561e-16,0.9702029524890169
3868,7.2,0.24,0.3,1.6,0.048,131.0,3.25,0.45,5,10.429649999999999,0.20610687022900764,8.091194688671889e-15,0.9937694906233947
5024,7.6,0.36,0.31,1.7,0.079,65.0,3.46,0.62,6,9.47302,0.4,0.01314123871264662,0.39445508427278425
3413,8.4,0.56,0.04,2.0,0.082,22.0,3.22,0.44,5,9.57696,0.45454545454545453,0.9277434863285529,0.06693722761675015
1489,7.6,0.31,0.52,13.2,0.042,148.0,2.98,0.47,6,9.085348999999999,0.41216216216216217,8.403950222399538e-20,0.8860339595928756
4044,8.2,0.915,0.27,2.1,0.088,23.0,3.26,0.47,4,9.962,0.30434782608695654,0.9531337870775047,0.07049242653287519
3008,5.0,0.33,0.16,1.5,0.049,97.0,3.48,0.44,6,10.611189999999999,0.10309278350515463,4.1292494158732645e-07,0.8103816252373415
3898,6.3,0.495,0.22,1.8,0.046,140.0,3.39,0.54,6,10.32616,0.22142857142857142,2.3093049247977918e-17,0.9521811296985049
1228,6.3,0.23,0.33,6.9,0.052,118.0,3.23,0.46,6,10.33552,0.19491525423728814,1.6248833408110006e-11,0.9841273200552851
259,7.1,0.21,0.4,1.2,0.069,156.0,3.42,0.43,6,10.52368,0.15384615384615385,2.083130990636858e-22,0.7985162187593771
1746,5.7,0.33,0.15,1.9,0.05,93.0,3.38,0.62,5,9.83466,0.21505376344086022,2.111736422206623e-06,0.7616638213305269
4209,6.8,0.17,0.35,1.8,0.04,84.0,2.91,0.57,7,11.87532,0.34523809523809523,5.846981031057106e-05,0.6433927065729562
4930,7.0,0.35,0.31,1.8,0.069,162.0,3.18,0.47,5,9.34736,0.09259259259259259,1.7986605191577125e-24,0.7232502423798424
2195,7.4,0.52,0.13,2.4,0.078,61.0,3.43,0.59,6,10.749024000000002,0.5573770491803278,0.031179326997954438,0.3477574586840902
2755,6.3,0.24,0.29,1.6,0.052,185.0,3.21,0.5,5,9.33796,0.2594594594594595,2.984129468011159e-33,0.41884682445147203
52,6.8,0.24,0.38,8.3,0.045,185.0,3.15,0.5,6,9.45991,0.2702702702702703,2.984129468011159e-33,0.41884682445147203
2380,6.9,0.26,0.49,1.6,0.058,166.0,3.65,0.52,4,9.3671,0.23493975903614459,6.71411762552558e-26,0.6703200460356393
411,8.9,0.33,0.32,1.5,0.047,200.0,3.19,0.46,5,9.35676,0.055,1.0139145453022103e-39,0.25436119360819465
4648,5.1,0.35,0.26,6.8,0.034,120.0,3.38,0.4,6,11.40662,0.3,5.387174930744011e-12,0.9910403787728836
2610,6.7,0.17,0.5,2.1,0.043,122.0,3.15,0.45,6,10.220690000000001,0.22131147540983606,1.7437206169109494e-12,0.9960079893439915
3024,5.4,0.5,0.13,5.0,0.028,107.0,3.48,0.88,7,13.375665,0.11214953271028037,4.587181746647525e-09,0.91370273103288
3630,7.7,0.43,0.25,2.6,0.073,63.0,3.37,0.58,6,10.459575,0.4603174603174603,0.020486277647979705,0.37074158331572676
3656,7.4,0.21,0.3,8.1,0.047,114.0,3.12,0.35,6,10.43805,0.11403508771929824,1.3755462568592508e-10,0.9646402934831231
1789,7.0,0.32,0.31,6.4,0.031,115.0,3.38,0.58,7,12.10667,0.33043478260869563,8.137117671797838e-11,0.9702029524890169
1479,7.3,0.3,0.74,13.5,0.039,165.0,3.02,0.4,5,8.684339999999999,0.2787878787878788,1.541301708810367e-25,0.6836904652289411
1507,7.0,0.16,0.25,14.3,0.044,149.0,2.91,0.46,6,9.1816,0.18120805369127516,4.0539911292540826e-20,0.8761219372139776
1033,9.8,0.93,0.45,8.6,0.052,187.0,3.12,0.59,4,10.193879999999998,0.18181818181818182,4.427757117361249e-34,0.39445508427278425
1097,7.9,0.58,0.23,2.3,0.076,94.0,3.21,0.58,6,9.47017,0.24468085106382978,1.4169555030100371e-06,0.7741419687922484
1469,6.3,0.57,0.28,2.1,0.048,49.0,3.41,0.6,5,12.719872,0.2653061224489796,0.2341016163455822,0.22712607936093493
543,7.7,0.3,0.42,14.3,0.045,213.0,3.18,0.63,5,9.191719999999998,0.2112676056338028,8.422563854815459e-46,0.15073227938036599
1046,7.0,0.25,0.45,2.3,0.045,118.0,3.16,0.48,7,11.788616,0.3389830508474576,1.6248833408110006e-11,0.9841273200552851
2119,7.5,0.18,0.31,11.7,0.051,94.0,3.19,0.44,7,9.4715,0.2553191489361702,1.4169555030100371e-06,0.7741419687922484
4539,7.4,0.4,0.41,14.1,0.053,194.0,3.2,0.63,6,9.389284,0.19072164948453607,4.611939298975168e-37,0.3147426368427819
30,7.5,0.25,0.32,8.2,0.024,209.0,3.12,0.46,6,10.752804000000001,0.2535885167464115,6.970898260626894e-44,0.1786637020001245
725,6.6,0.25,0.3,14.4,0.052,183.0,3.02,0.5,6,9.0818,0.2185792349726776,1.9634889666798433e-32,0.44385826077685925
2638,8.8,0.39,0.35,1.8,0.096,80.0,2.95,0.54,6,12.476016,0.275,0.00021887713784097935,0.5891938690486437
2268,7.4,0.6,0.26,2.1,0.083,91.0,3.29,0.56,6,9.762368,0.18681318681318682,4.6066944370861444e-06,0.7362025458114003
5120,6.1,0.32,0.25,2.3,0.071,58.0,3.42,0.97,5,10.561098,0.39655172413793105,0.05596661089964698,0.3147426368427819
1426,6.8,0.38,0.29,9.9,0.037,146.0,3.11,0.37,6,11.42249,0.273972602739726,3.54705175499289e-19,0.9048374180359595
1912,7.3,0.66,0.0,2.0,0.084,23.0,3.61,0.96,6,9.88317,0.2608695652173913,0.9531337870775047,0.07049242653287519
2706,6.8,0.26,0.43,11.75,0.045,198.0,3.26,0.55,5,9.47055,0.2676767676767677,7.987027210417774e-39,0.27362410337040804
436,6.4,0.15,0.4,1.3,0.053,146.0,3.17,0.68,6,10.90232,0.4178082191780822,3.54705175499289e-19,0.9048374180359595
2678,5.6,0.29,0.05,0.8,0.038,30.0,3.36,0.35,5,9.13008,0.36666666666666664,0.9733612415243368,0.09985860935030318
912,8.9,0.31,0.36,2.6,0.056,39.0,3.4,0.69,5,11.748316,0.2564102564102564,0.6492093766851474,0.15073227938036599
4391,5.7,0.28,0.24,17.5,0.044,167.0,3.31,0.44,5,9.389660000000001,0.3592814371257485,2.9072639567353304e-26,0.6568825786411052
1588,7.1,0.18,0.26,1.3,0.041,71.0,3.04,0.74,6,9.826740000000001,0.28169014084507044,0.0030034309313291996,0.46942346850496713
4332,6.0,0.2,0.26,14.7,0.045,125.0,2.99,0.69,6,9.384631,0.424,3.069780955097918e-13,0.999750031247396
4693,7.4,0.45,0.32,7.1,0.044,117.0,3.32,0.41,4,10.36048,0.1452991452991453,2.796688455926927e-11,0.9799536542670847
2968,6.3,0.26,0.24,7.2,0.039,172.0,3.49,0.64,6,9.65926,0.22093023255813954,4.044599780491334e-28,0.5891938690486437
3619,8.8,0.2,0.43,15.0,0.053,184.0,3.28,0.79,6,8.80704,0.32608695652173914,7.677608218738721e-33,0.43127902868897855
1590,6.4,0.885,0.0,2.3,0.166,12.0,3.56,0.51,5,10.751508000000001,0.5,0.5091564206075492,0.03881300143312163
2480,7.0,0.16,0.25,14.3,0.044,149.0,2.91,0.46,6,9.1816,0.18120805369127516,4.0539911292540826e-20,0.8761219372139776
4946,8.6,0.47,0.47,2.4,0.074,29.0,3.08,0.46,5,9.48005,0.2413793103448276,0.9880717128619305,0.09515482282280588
1238,6.9,0.33,0.26,5.0,0.027,143.0,3.25,0.43,7,11.11488,0.32167832167832167,2.9403589739877336e-18,0.9302982921639203
903,7.7,0.3,0.23,2.0,0.068,138.0,3.11,0.62,5,9.739436000000001,0.2028985507246377,8.854683967714215e-17,0.9646402934831231
2280,9.6,0.38,0.31,2.5,0.096,49.0,3.19,0.7,7,9.982,0.32653061224489793,0.2341016163455822,0.22712607936093493
4906,6.8,0.65,0.02,2.1,0.078,15.0,3.35,0.62,6,10.347792,0.5333333333333333,0.6492093766851474,0.045947768270989044
1730,7.9,0.18,0.49,5.2,0.051,157.0,3.18,0.48,6,10.55018,0.22929936305732485,9.577888291887943e-23,0.7864312286813591
507,11.4,0.36,0.69,2.1,0.09,21.0,3.17,0.62,6,9.2,0.2857142857142857,0.8976275964304349,0.06352955806803286
3503,7.4,0.19,0.31,14.5,0.045,193.0,3.1,0.5,6,9.18712,0.20207253886010362,1.2524020505756419e-36,0.3255464903617943
183,9.3,0.5,0.36,1.8,0.084,17.0,3.27,0.77,6,10.768032000000002,0.35294117647058826,0.7408182206817179,0.05129048610743099
4241,8.3,0.23,0.43,3.2,0.035,101.0,3.15,0.36,5,11.4172,0.13861386138613863,7.335171144838272e-08,0.8553453273074225
1497,6.8,0.26,0.22,4.8,0.041,198.0,3.29,0.67,5,10.540322,0.5555555555555556,7.987027210417774e-39,0.27362410337040804
449,7.7,0.28,0.35,15.3,0.056,117.0,3.27,0.5,5,9.59808,0.26495726495726496,2.796688455926927e-11,0.9799536542670847
321,6.5,0.35,0.31,10.2,0.069,170.0,3.18,0.49,5,9.371048,0.3411764705882353,2.2768604782708498e-27,0.6163132019122897
1211,8.2,1.0,0.09,2.3,0.065,37.0,3.32,0.55,6,8.97165,0.1891891891891892,0.7408182206817179,0.13803472431586922
5035,12.5,0.6,0.49,4.3,0.1,14.0,3.25,0.74,6,11.9119,0.35714285714285715,0.6022997704830654,0.04345627581810221
2987,6.3,0.41,0.3,3.2,0.03,164.0,3.53,0.79,7,11.61459,0.29878048780487804,3.517066722903549e-25,0.6969789984668727
4159,6.2,0.36,0.45,10.4,0.06,184.0,3.31,0.56,6,9.771678000000001,0.11956521739130435,7.677608218738721e-33,0.43127902868897855
2577,8.2,0.2,0.36,8.1,0.035,163.0,3.05,0.3,6,10.25056,0.36809815950920244,7.977517914939344e-25,0.7101706398545315
2053,7.3,0.55,0.03,1.6,0.072,42.0,3.37,0.48,4,8.9604,0.40476190476190477,0.5091564206075492,0.17135805889335737
3623,8.6,0.485,0.29,4.1,0.026,101.0,3.01,0.38,5,12.29832,0.18811881188118812,7.335171144838272e-08,0.8553453273074225
2091,15.0,0.21,0.44,2.2,0.075,24.0,3.07,0.84,7,9.200459999999998,0.4166666666666667,0.9733612415243368,0.07419934176053282
3366,6.4,0.28,0.29,1.6,0.052,127.0,3.48,0.56,7,10.42545,0.2677165354330709,9.357622968840175e-14,0.999750031247396
1551,6.8,0.45,0.36,5.0,0.033,156.0,3.11,0.4,7,12.288400000000001,0.1794871794871795,2.083130990636858e-22,0.7985162187593771
4618,7.4,0.24,0.29,10.1,0.05,105.0,3.13,0.35,5,9.463899999999999,0.2,1.1837421617474535e-08,0.895610204755188
1146,6.8,0.35,0.53,10.1,0.053,151.0,3.07,0.4,5,9.36522,0.24503311258278146,9.26539926652296e-21,0.8553453273074225
4708,7.1,0.28,0.19,7.8,0.04,184.0,3.16,0.5,5,9.360426,0.2608695652173913,7.677608218738721e-33,0.43127902868897855
4912,9.5,0.37,0.52,2.0,0.082,26.0,3.18,0.51,5,9.481,0.23076923076923078,0.997004495503373,0.0820849986238988
44,6.9,0.34,0.49,7.3,0.045,206.0,3.09,0.4,6,8.9613,0.2961165048543689,1.7960214369502856e-42,0.20189651799465538
2029,6.4,0.17,0.27,1.5,0.037,98.0,3.46,0.42,7,10.9076,0.20408163265306123,2.7049830631279825e-07,0.8220122346781865
1869,10.2,0.23,0.37,2.2,0.057,36.0,3.23,0.49,4,9.264102000000001,0.3888888888888889,0.7842715137715565,0.13199384318783022
4776,7.9,0.72,0.01,1.9,0.076,32.0,3.39,0.54,5,9.568128,0.21875,0.9277434863285529,0.10981040403263917
2402,7.4,0.16,0.3,13.7,0.056,168.0,2.9,0.44,7,8.684774999999998,0.19642857142857142,1.251336797465485e-26,0.6433927065729562
4639,11.3,0.37,0.5,1.8,0.09,47.0,3.15,0.57,5,10.47207,0.425531914893617,0.30119421191220214,0.21008354374916954
1378,6.3,0.25,0.22,3.3,0.048,161.0,3.16,0.5,6,10.42188,0.2546583850931677,4.031111852619467e-24,0.7362025458114003
4399,6.6,0.32,0.24,1.3,0.06,204.0,3.59,0.51,5,9.155104,0.20833333333333334,1.5204233453478976e-41,0.21849328438476312
3274,7.7,0.16,0.36,5.9,0.054,148.0,3.25,0.54,6,10.156956,0.16891891891891891,8.403950222399538e-20,0.8860339595928756
413,6.9,0.54,0.04,3.0,0.077,27.0,3.69,0.91,6,9.387780000000001,0.25925925925925924,1.0,0.08627201579919554
3589,7.8,0.6,0.26,2.0,0.08,131.0,3.21,0.52,5,9.862578000000001,0.2366412213740458,8.091194688671889e-15,0.9937694906233947
1407,7.0,0.31,0.26,7.4,0.069,160.0,3.13,0.46,6,9.75492,0.175,8.980380306948888e-24,0.7490122054026693
3652,9.4,0.28,0.3,1.6,0.045,139.0,3.11,0.49,5,9.256662,0.2589928057553957,4.535551023872451e-17,0.9586300930895252
801,6.3,0.51,0.13,2.3,0.076,40.0,3.42,0.75,6,10.95314,0.725,0.6022997704830654,0.15739448212473714
1288,7.6,0.36,0.44,8.3,0.255,142.0,3.12,0.43,6,10.15716,0.19718309859154928,5.879852484306267e-18,0.9380049995307295
1558,8.0,0.22,0.28,14.0,0.053,197.0,3.14,0.45,6,9.78138,0.4213197969543147,2.221613055855667e-38,0.2835831218565951
4446,12.6,0.31,0.72,2.2,0.072,29.0,2.88,0.82,8,9.787260000000002,0.20689655172413793,0.9880717128619305,0.09515482282280588
2646,7.0,0.28,0.26,1.7,0.042,130.0,3.43,0.5,8,10.61975,0.26153846153846155,1.505599717049095e-14,0.9960079893439915
2813,6.7,0.2,0.24,6.5,0.044,100.0,3.12,0.33,6,10.133496,0.28,1.1400768255377355e-07,0.8445089033860343
4059,8.8,0.17,0.38,1.8,0.04,148.0,3.16,0.67,6,10.140839999999999,0.2635135135135135,8.403950222399538e-20,0.8860339595928756
1699,9.9,0.44,0.46,2.2,0.091,41.0,3.18,0.69,6,11.856922,0.24390243902439024,0.5554370486980182,0.1642689919485795
256,8.1,0.27,0.33,1.3,0.045,100.0,2.98,0.44,6,12.284184,0.26,1.1400768255377355e-07,0.8445089033860343
5154,6.7,0.14,0.51,4.3,0.028,124.0,2.91,0.54,7,10.611832,0.4596774193548387,5.51022914228981e-13,0.999000499833375
2749,6.9,0.5,0.04,1.5,0.085,49.0,3.35,0.78,5,9.4601,0.3877551020408163,0.2341016163455822,0.22712607936093493
1151,7.9,0.34,0.42,2.0,0.086,19.0,3.35,0.6,6,11.348244000000001,0.42105263157894735,0.8253068684916823,0.05714005040775944
2495,7.1,0.6,0.01,2.3,0.079,37.0,3.4,0.61,6,10.847026000000001,0.6486486486486487,0.7408182206817179,0.13803472431586922
647,10.2,0.54,0.37,15.4,0.214,95.0,3.18,0.77,6,9.03321,0.5789473684210527,9.450764625260006e-07,0.7864312286813591
3384,6.4,0.69,0.09,7.6,0.044,144.0,3.26,0.38,6,10.04748,0.2361111111111111,1.4615999237207966e-18,0.922193691444608
1760,8.8,0.35,0.49,1.0,0.036,56.0,2.96,0.33,4,10.416,0.25,0.08021858963571736,0.29375770032353277
1966,7.0,0.21,0.34,8.0,0.057,101.0,2.99,0.59,5,9.35676,0.18811881188118812,7.335171144838272e-08,0.8553453273074225
2818,6.8,0.47,0.08,2.2,0.064,38.0,3.3,0.65,6,9.557088,0.47368421052631576,0.6955864334990951,0.14427991674278817
4990,6.3,0.34,0.19,5.8,0.041,145.0,3.15,0.63,5,9.84357,0.15172413793103448,7.221890544425696e-19,0.91370273103288
24,7.4,0.25,0.29,6.8,0.02,113.0,3.13,0.29,6,10.728504000000001,0.2743362831858407,2.3113942871074907e-10,0.9586300930895252
1315,7.2,0.31,0.24,1.4,0.057,117.0,3.16,0.35,5,10.4244,0.1452991452991453,2.796688455926927e-11,0.9799536542670847
1088,8.4,0.56,0.04,2.0,0.082,22.0,3.22,0.44,5,9.57696,0.45454545454545453,0.9277434863285529,0.06693722761675015
3148,6.9,0.22,0.39,6.0,0.035,141.0,3.11,0.33,6,12.390375,0.3120567375886525,1.168763767112266e-17,0.9453027806520595
2673,7.1,0.26,0.37,5.5,0.025,105.0,3.06,0.33,8,12.484332,0.29523809523809524,1.1837421617474535e-08,0.895610204755188
1964,6.7,0.17,0.42,10.4,0.038,182.0,3.04,0.44,6,8.866892,0.46703296703296704,4.991432665194627e-32,0.4565760496233147
1350,7.6,0.49,0.26,1.6,0.236,88.0,3.11,0.8,5,9.270240000000001,0.11363636363636363,1.4189617822929707e-05,0.6969789984668727
4440,6.4,0.18,0.31,1.6,0.049,127.0,3.6,0.67,7,10.33136,0.28346456692913385,9.357622968840175e-14,0.999750031247396
112,7.4,0.18,0.3,10.4,0.045,174.0,3.11,0.57,6,9.667019999999999,0.25287356321839083,7.014417661831649e-29,0.5621424451968224
3408,8.4,0.25,0.39,2.0,0.041,10.0,3.27,0.71,7,12.42325,0.4,0.4202102910640503,0.034596595420891954
263,7.6,0.2,0.31,1.4,0.047,142.0,3.43,0.53,6,10.033339999999999,0.2887323943661972,5.879852484306267e-18,0.9380049995307295
1393,10.9,0.37,0.58,4.0,0.071,65.0,3.22,0.78,5,10.093435,0.26153846153846155,0.01314123871264662,0.39445508427278425
2111,5.6,0.26,0.0,10.2,0.038,111.0,3.44,0.46,6,12.31506,0.11711711711711711,6.409946534463482e-10,0.9453027806520595
1186,6.7,0.25,0.13,1.2,0.041,174.0,3.14,0.42,5,9.7216,0.46551724137931033,7.014417661831649e-29,0.5621424451968224
3591,5.6,0.66,0.0,2.2,0.087,11.0,3.71,0.63,7,12.720384000000001,0.2727272727272727,0.4639400210916467,0.03665336648090768
4791,6.4,0.28,0.23,6.0,0.051,162.0,3.15,0.52,5,10.1388,0.30864197530864196,1.7986605191577125e-24,0.7232502423798424
56,7.6,0.3,0.37,1.6,0.087,177.0,3.09,0.5,5,9.744924000000001,0.15254237288135594,4.843089239878731e-30,0.5219152816293969
1309,6.9,0.18,0.3,2.0,0.038,190.0,3.32,0.37,6,12.09508,0.20526315789473684,2.4193000306379824e-35,0.3591554413294046
695,7.6,0.345,0.26,1.9,0.043,134.0,3.08,0.38,5,9.4392,0.11194029850746269,1.2113996115597754e-15,0.9841273200552851
4372,6.8,0.26,0.34,15.1,0.06,162.0,3.24,0.52,3,10.469025,0.25925925925925924,1.7986605191577125e-24,0.7232502423798424
3844,6.2,0.32,0.12,4.8,0.054,97.0,3.16,0.5,5,9.246432,0.061855670103092786,4.1292494158732645e-07,0.8103816252373415
4769,5.0,0.55,0.14,8.3,0.032,164.0,3.53,0.51,8,12.3975,0.21341463414634146,3.517066722903549e-25,0.6969789984668727
2167,6.8,0.27,0.22,17.8,0.034,116.0,3.07,0.53,5,9.189879999999999,0.13793103448275862,4.784760746553178e-11,0.9753099120283326
3523,7.8,0.49,0.49,7.0,0.043,149.0,3.21,0.33,5,9.952,0.19463087248322147,4.0539911292540826e-20,0.8761219372139776
276,8.2,0.28,0.6,3.0,0.104,22.0,3.39,0.68,5,10.581767999999999,0.45454545454545453,0.9277434863285529,0.06693722761675015
3684,6.6,0.425,0.25,2.35,0.034,87.0,3.05,0.41,6,11.295348,0.26436781609195403,2.0399503411171922e-05,0.6836904652289411
319,9.8,0.5,0.49,2.6,0.25,20.0,3.31,0.79,6,10.6893,0.25,0.8632939774163194,0.060265227497298776
4794,8.8,0.24,0.54,2.5,0.083,57.0,3.39,0.54,5,9.18436,0.43859649122807015,0.06720551273974976,0.3041452182568097
1589,6.2,0.76,0.01,3.2,0.041,120.0,3.2,0.94,7,13.566562,0.15,5.387174930744011e-12,0.9910403787728836
682,7.4,0.35,0.24,6.0,0.042,123.0,3.14,0.44,5,11.221352000000001,0.22764227642276422,9.83164444845892e-13,0.9977525293526299
